Día,Damage Promedio,Densidad Promedio,Fracción de Volumen Promedio,Energia de Deformacion,Modulo de elasticidad promedio,% de Cenizas alpha,Promedios densida tejido
147,0.5429008492406677,1.3667812297408513,0.6792258515582152,173.0132351300507,4543543.47621657,0.5220207430949874,2.0122543221878493
148,0.5420875760914312,1.3670492204531242,0.6792275066407596,172.04673919446657,4551627.372030984,0.5225489589635866,2.012643998034974
149,0.5412748153343718,1.3673166771001142,0.6792291167017629,171.09021688479646,4559706.17469191,0.5230748290859646,2.013033018494166
150,0.540462572054494,1.3675835972262858,0.6792306802793888,170.1439186473944,4567779.833654652,0.5235982428092452,2.013421384334501
151,0.5396508510949494,1.3678499786070009,0.6792321960129623,169.20806534680102,4575848.300778515,0.5241190980072166,2.0138090963695654
152,0.5388396570547489,1.3681158192492435,0.6792336626431786,168.28285333395013,4583911.530349552,0.524637300788038,2.0141961554576633
153,0.5380289942865424,1.3683811173921494,0.6792350790122327,167.368452527567,4591969.479102635,0.5251527652384992,2.014582562501939
154,0.5372188668943693,1.368645871507622,0.6792364440639846,166.46500803747884,4600022.10624381,0.5256654129625312,2.0149683184505354
155,0.536409278731445,1.3689100803008623,0.6792377568440884,165.5726392812041,4608069.3734723,0.5261751727768077,2.015353424296721
156,0.5356002333979314,1.3691737427109545,0.6792390165001443,164.69143260551135,4616111.245002674,0.5266819803507253,2.0157378810790307
157,0.5347917342387238,1.3694368579114247,0.6792402222818433,163.8214580530992,4624147.687586831,0.5271857794183443,2.0161216898814085
158,0.533983784340831,1.3696994253121533,0.6792413735416872,162.9627677798479,4632178.6705400525,0.5276865223184712,2.0165048518339277
159,0.5331763865320021,1.3699614445572175,0.6792424697339706,162.11539995800698,4640204.165754653,0.5281841638155769,2.016887368111759
160,0.5323695433782182,1.370222915526473,0.6792435104153615,161.27937603672754,4648224.1477248985,0.5286786642013953,2.017269239935752
161,0.5315632571814233,1.370483838336379,0.6792444952451615,160.4547035711515,4656238.59356958,0.5291699890638625,2.0176504685726964
162,0.530757529977362,1.3707442133404801,0.6792454239854151,159.64137727096212,4664247.483053495,0.5296581090547793,2.0180310553354217
163,0.5299523635334216,1.3710040411298925,0.6792462965010254,158.8393770666084,4672250.7986089,0.5301429996214508,2.0184110015829155
164,0.52914775934645,1.3712633225338922,0.6792471127599117,158.0486717964661,4680248.525357195,0.5306246406622882,2.018790308720479
165,0.5283437186406315,1.3715220586203365,0.6792478728330972,157.26921922633375,4688240.651130051,0.5311030165006845,2.0191689781998097
166,0.5275402423653477,1.3717802506961407,0.6792485768948197,156.50096512736883,4696227.166490659,0.5315781155822613,2.0195470115191143
167,0.5267373311930305,1.3720379003078162,0.6792492252226702,155.7438428209397,4704208.06475508,0.5320499302113707,2.0199244102232456
168,0.5259349855170561,1.372295009241881,0.679249818197677,154.99777885722895,4712183.342013172,0.5325184562753181,2.020301175903785
169,0.5251332054496316,1.3725515795253276,0.6792503563044145,154.26269156165642,4720152.997149602,0.5329836930715834,2.0206773101991526
170,0.5243319908196804,1.372807613426104,0.6792508401311181,153.53848984752804,4728117.031864864,0.533445643237242,2.0210528147947233
171,0.5235313411707643,1.3730631134534967,0.6792512703697585,152.82507354721326,4736075.450695931,0.5339043125606381,2.021427691422899
172,0.5227312557589789,1.373318082358624,0.6792516478161623,152.12232754107305,4744028.2610371765,0.5343597099302575,2.021801941863234
173,0.5219317335508844,1.373572523134835,0.6792519733700934,151.4301335439017,4751975.473160944,0.5348118472357354,2.0221755679425173
174,0.5211327732214128,1.3738264390181727,0.6792522480353625,150.74822928104697,4759917.100238343,0.5352607684550094,2.02254857153488
175,0.5203343731518337,1.374079833487739,0.6792524729198954,150.07645846875454,4767853.158359476,0.535706499275076,2.0229209545618696
176,0.519536531427699,1.3743327102661065,0.6792526492358202,149.4146714970908,4775783.666553867,0.5361490655627034,2.0232927189925443
177,0.5187392458368015,1.3745850733197154,0.6792527782995501,148.76270856793764,4783708.646810746,0.5365884972216155,2.023663866843556
178,0.5179425138671334,1.3748369268592644,0.6792528615318644,148.1203724580792,4791628.124099351,0.5370248417728182,2.0240344001792336
179,0.5171463327048651,1.3750882753400901,0.6792529004579831,147.48746381273028,4799542.126389009,0.5374581657250599,2.0244043211116654
180,0.5163506992323257,1.3753391234625392,0.6792528967076407,146.86387877973345,4807450.684669223,0.5378884822166742,2.024773631800773
181,0.5155556100259824,1.37558947617235,0.679252852015164,146.2495111387683,4815353.832969739,0.5383158059808976,2.0251423344543973
182,0.5147610613544336,1.375839338661023,0.6792527682195456,145.64425207371315,4823251.608380512,0.5387401533237844,2.0255104313283705
183,0.5139670491764039,1.3760887163661835,0.6792526472645135,145.0479838246847,4831144.0510716215,0.5391615445295914,2.025877924726589
184,0.5131735691387529,1.3763376149719415,0.679252491198602,144.46057094256938,4839031.204313076,0.5395800023604942,2.026244817001093
185,0.5123806165744844,1.3765860404092434,0.6792523021752176,143.88189627302128,4846913.11449459,0.5399955473305638,2.0266111105521336
186,0.5115881865007688,1.3768339988562213,0.679252082452706,143.31184060492637,4854789.831145249,0.5404082010306439,2.0269768078282375
187,0.5107962736169658,1.3770814967385403,0.6792518343944167,142.75028238226386,4862661.406953163,0.5408179860756364,2.0273419113262863
188,0.5100048723026598,1.3773285407297322,0.6792515604687651,142.19710286289657,4870527.897784989,0.5412249260621395,2.0277064235915736
189,0.5092139766157009,1.3775751377515297,0.6792512632492922,141.65218062999364,4878389.362705414,0.5416290456237873,2.028070347217869
190,0.5084235802902506,1.3778212949741928,0.6792509454147234,141.11539560780963,4886245.863996565,0.5420303702030832,2.028433684847486
191,0.5076336767348415,1.3780670198168183,0.67925060974902,140.5866238584532,4894097.467177315,0.5424289262864541,2.0287964391713307
192,0.5068442590305213,1.3783123199473912,0.6792502591413218,140.06574154007328,4901944.2410217095,0.5428247411524146,2.0291586129288506
193,0.5060553199287865,1.3785572032835272,0.6792498965861833,139.55262539263637,4909786.257579529,0.5432178428257705,2.029520208908274
194,0.505266851849671,1.3788016779927226,0.6792495251836008,139.04715207319074,4917623.592195265,0.5436082600992548,2.02988122994664
195,0.5044788468798576,1.3790457524925626,0.6792491481390246,138.54919634856373,4925456.323526912,0.5439960227257684,2.0302416789298117
196,0.5036903360911017,1.3792902646551426,0.6792491168871903,138.74345064477643,4933294.082674412,0.5445950365789879,2.030601746182325
